date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name
20140212,MW1007-27,7,B3,Bisindolymaleimide 1,0.700306527,0.3,0.064338394,5.497571429,0.105857143,26.684,7,1,0,NA,NA,NA,NA,NA,NA,0.005298891,1.398224397,2.318652704,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,B4,Bisindolymaleimide 1,0.50665098,1.185,0.09085098,18.0465,0.435,71.4345,4,1,1,9,0.1025,0.436046512,NA,NA,9,0.023887589,1.131330173,2.653534303,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,B5,Bisindolymaleimide 1,1.058128535,0.27,0.154829655,2.9145,0.7715,238.6145,2,0,1,5,0.05625,0.387596899,NA,NA,8,0.006238907,1.529721944,2.306822338,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,B8,Bisindolymaleimide 1,2.582601026,4.54,0.13214149,22.993,0.909,39.134,3,3,0,NA,NA,NA,NA,NA,NA,0.002138386,1.305405419,2.104852924,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C1,Domoic Acid,0.894317841,1.44,0.072438913,23.6758,0.3014,20.1335,5,2,0,NA,NA,NA,NA,NA,NA,0.01102809,1.410758124,2.438708561,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C2,Domoic Acid,1.215187571,1.362,0.113241963,10.8654,0.5946,121.7015714,10,5,6,7.833333333,0.118541667,0.591609896,118.6,0.028634126,11,0.008353577,0.515233699,1.271440664,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C3,Domoic Acid,0.372017529,0.346666667,0.083107912,29.16288889,0.295111111,118.1972,9,3,6,7.833333333,0.167827381,2.456367162,144.73,0.048717055,12.66666667,0.04070784,0.713398792,1.358764151,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C4,Domoic Acid,1.306561337,1.892727273,0.071107131,26.91418182,0.430363636,82.9049,11,8,15,10.4,0.183492063,2.258679893,56.925,0.049941959,19.73333333,0.051778988,0.43771804,2.029146444,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C5,Domoic Acid,0.328451509,0.18,0.026565762,16.61275,0.10725,343.321,4,1,0,NA,NA,NA,NA,NA,NA,0.020725467,1.111480019,1.435867055,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C7,Domoic Acid,0.645004606,0.45,0.094617807,9.43675,0.4625,127.2865,4,1,3,6,0.116666667,1.395730706,183.475,0.0125,11.33333333,0.050518,0.995191743,1.984998306,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,C8,Domoic Acid,0.348651138,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.017636761,1.508373841,1.873340408,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,D1,Loperamide,0.356675649,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,NA,NA,0.005590956,0.996347838,1.265951334,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,D2,Loperamide,0.601746039,1.426666667,0.05855463,17.63522222,0.205555556,59.64133333,9,4,1,6,0.208333333,0.178429818,NA,NA,9,0.00802604,0.50683629,1.309776028,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,D3,Loperamide,0.535889713,0.42,0.074256265,3.858333333,0.1675,161.0635,6,1,0,NA,NA,NA,NA,NA,NA,0.00697451,1.011853728,1.122195418,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,D8,Loperamide,0.305484807,0.737142857,0.058473596,30.15457143,0.207857143,57.78425,7,4,4,7.5,0.121458333,2.30805464,133.1166667,0.029252849,12.25,0.029156435,0.924965413,2.066974483,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,E1,Mevastatin,0.760233412,1.371428571,0.108197939,10.27257143,0.259142857,33.1965,7,2,0,NA,NA,NA,NA,NA,NA,0.003669198,0.94783148,2.250682759,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,E2,Mevastatin,2.024666968,1.11,0.084653209,42.818125,37.90675,64.51671429,8,5,3,6.666666667,0.231388889,0.203555435,331.15,0.02230367,10,0.01838905,0.846127522,1.995506428,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,E3,Mevastatin,1.272350259,3.185454545,0.046757088,84.06963636,0.542636364,30.80427273,11,11,25,11.88,0.32265,5.218007241,35.40416667,0.036489447,26.52,0.15462274,0.813364722,1.32103248,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,E8,Mevastatin,0.897195596,1.044,0.136849232,7.8454,0.4516,78.09133333,5,2,0,NA,NA,NA,NA,NA,NA,0.011201211,0.79197231,1.618354556,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F1,Sodium Orthovanadate,0.219594876,0,NA,0,0,NA,5,0,0,NA,NA,NA,NA,NA,NA,0.001003305,0.366478974,1.34115675,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F2,Sodium Orthovanadate,0.751536898,1.66,0.055611598,12.86533333,0.15,11.401,3,1,0,NA,NA,NA,NA,NA,NA,0.003230654,0.919999794,2.252495406,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F3,Sodium Orthovanadate,2.111829753,1.3425,0.080953486,16.516125,1.496,67.0198,8,2,0,NA,NA,NA,NA,NA,NA,0.009623326,0.523909764,1.996819861,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F4,Sodium Orthovanadate,0.327067973,0.51,0.078060571,9.2795,0.182,54.905,2,1,0,NA,NA,NA,NA,NA,NA,0.003149191,1.361914435,1.42077473,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F5,Sodium Orthovanadate,2.733314243,0.6,0.063015951,25.26075,6.6355,63.0535,4,1,0,NA,NA,NA,NA,NA,NA,0.000482535,0.768785105,1.637977163,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F6,Sodium Orthovanadate,0.637810218,0,NA,0,0,NA,8,0,0,NA,NA,NA,NA,NA,NA,0.000343166,0.33392236,0.938467373,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,7,F8,Sodium Orthovanadate,1.854307536,3.073333333,0.081758594,22.31177778,0.843222222,209.6676,9,3,5,6.8,0.179916667,0.52097072,174.4,0.040260006,15.8,0.006921677,0.502933292,1.377944858,ON_20140212_MW1007-27_DIV07_001.h5,,
20140212,MW1007-27,9,A1,Acetaminophen,1.501037566,2.48,0.065689421,37.24375,0.728916667,31.55509091,12,10,27,9.777777778,0.217835097,5.445969125,31.325,0.085688487,32.92592593,0.066553877,0.543590862,0.791724843,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,A2,Acetaminophen,0.811209622,1.89,0.056962708,48.89125,0.641333333,51.39416667,12,12,19,10.57894737,0.138549499,6.505996832,44.11666667,0.050965997,30.26315789,0.076895406,0.756416344,1.009257038,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,A3,Acetaminophen,0.952329659,1.845,0.072908137,28.09741667,0.60425,117.2583,12,8,18,9.111111111,0.149080688,4.499470084,51.04411765,0.062911935,25.94444444,0.051164914,0.859374515,1.267398856,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,A4,Acetaminophen,0.812493822,1.643076923,0.062348691,44.11776923,0.547153846,61.33223077,13,11,19,10.47368421,0.145887826,4.450669157,43.09166667,0.054714735,22.57894737,0.068607183,0.70114182,1.298599275,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,A6,Acetaminophen,1.301308573,2.867142857,0.058431482,56.01728571,0.850142857,61.358,14,13,36,9.111111111,0.162552083,4.756717502,23.10428571,0.086720629,21.83333333,0.088840864,0.756481247,1.32276873,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,A7,Acetaminophen,1.331435263,2.944,0.055472346,62.39546667,0.628,44.77133333,15,15,51,7.62745098,0.121201546,5.848179706,17.64,0.066483989,20.7254902,0.120529434,0.702615009,1.377758525,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,A8,Acetaminophen,0.578038738,0.9075,0.075587337,22.378875,0.42525,131.1205714,8,5,13,7.384615385,0.097566392,4.707287933,62.12083333,0.015932926,15.15384615,0.061744707,0.804183368,1.326017688,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B1,Bisindolymaleimide 1,1.257607277,2.990769231,0.072979069,47.12907692,0.750769231,35.91766667,13,11,60,7.783333333,0.110763062,5.507815143,14.94661017,0.065390501,13.56666667,0.049209364,0.768903388,0.993550841,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B2,Bisindolymaleimide 1,0.982263567,2.4,0.069320223,47.85569231,0.619230769,54.22266667,13,11,23,9.043478261,0.133466184,4.160602688,38.18181818,0.048942488,21.13043478,0.06551126,0.772777218,0.97349884,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B3,Bisindolymaleimide 1,1.763539281,3.41,0.06347711,46.89775,0.72,32.82191667,12,12,57,7.701754386,0.113112469,5.165000259,15.34910714,0.042174945,17.49122807,0.070644615,0.691001225,0.945830021,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B4,Bisindolymaleimide 1,0.805530562,1.701428571,0.061959054,61.0205,0.942714286,50.97464286,14,13,28,10.39285714,0.165140338,8.619679813,28.70740741,0.082603887,31.53571429,0.108860527,0.869500811,0.804170584,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B5,Bisindolymaleimide 1,1.126931116,2.575,0.054139987,47.84883333,0.694,73.758,12,10,13,10.84615385,0.17047619,3.058327249,58.825,0.045993696,29,0.072796032,0.725022338,2.157698468,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B6,Bisindolymaleimide 1,0.158275806,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000223183,1.771798539,1.569211593,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,B8,Bisindolymaleimide 1,1.030553594,2.018181818,0.086705402,43.33090909,0.881909091,59.17263636,11,9,18,10.5,0.159074625,4.788976681,47.76764706,0.076626886,27.61111111,0.070659393,0.827532037,0.977236301,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C1,Domoic Acid,0.946980011,1.45,0.060900249,39.87666667,0.681,62.6256,12,9,21,11.9047619,0.169186036,7.489531785,40.2,0.055190805,37.47619048,0.106550608,0.617997812,1.246795102,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C2,Domoic Acid,1.415372241,3.083076923,0.058205392,58.84407692,0.810615385,35.72938462,13,12,60,9.5,0.124962963,6.475248704,15.03644068,0.061688254,18.11666667,0.108915882,0.59472778,0.648281595,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C3,Domoic Acid,0.722360658,1.397142857,0.063930586,53.15614286,0.620857143,64.20935714,14,11,17,10.64705882,0.192492414,7.496186533,48.80625,0.089716662,40.47058824,0.106709623,0.758570848,1.502368756,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C4,Domoic Acid,1.085309929,1.62375,0.040677418,56.684375,0.626375,47.483125,16,16,59,10.59322034,0.133530309,11.84269233,15.05086207,0.084220962,31.49152542,0.181281409,0.601771497,0.702846033,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C5,Domoic Acid,1.626628529,3.223636364,0.058831607,45.76672727,1.057272727,44.5349,11,9,19,10,0.204042398,3.821342999,42.69166667,0.081858241,32.73684211,0.07906501,0.648599587,1.395443127,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C6,Domoic Acid,0.789165381,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,0.05046826,1.400352836,2.179755579,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C7,Domoic Acid,1.120548432,0.96,0.045335929,45.4316,0.5788,78.9498,10,7,10,12.3,0.144717442,4.21563866,83.15,0.040117037,43.4,0.09341056,0.833271736,1.261601866,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,C8,Domoic Acid,0.148867803,0.285,0.023688398,42.79375,0.17,177.73175,4,0,6,12.83333333,0.090987149,35.92356688,139.63,0.008726997,47,0.253225375,1.397468746,2.544862506,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,D1,Loperamide,1.340806372,2.112,0.067166766,33.0995,0.529,50.8715,10,7,13,8.076923077,0.206941392,2.294893861,69.65,0.058814286,21.53846154,0.031442863,1.07075662,1.242311917,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,D2,Loperamide,0.936452008,2.335714286,0.053160635,57.68535714,0.707,60.48764286,14,13,26,11.57692308,0.188199509,7.874148229,34.648,0.06280305,36,0.094423464,0.554376735,0.685738589,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,D3,Loperamide,0.660128171,1.695,0.055509295,55.04216667,0.600166667,47.69333333,12,12,15,10.8,0.178212241,7.395631739,57.75357143,0.046819341,35.66666667,0.070953695,0.594055873,0.779572306,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,D4,Loperamide,0.319268361,1.161818182,0.038697171,87.82336364,0.469909091,55.086,11,11,17,13.58823529,0.155828028,18.46573681,50.690625,0.020521317,35.82352941,0.245022575,0.657274869,0.662710446,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,D8,Loperamide,0.737740644,1.458461538,0.055021581,56.79361538,0.755,56.54816667,13,10,17,11.88235294,0.118118581,9.071298819,47.578125,0.028604509,47,0.143767197,0.780764019,1.355883683,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,E1,Mevastatin,1.277749038,2.091428571,0.069857821,39.57707143,0.797142857,94.92121429,14,11,14,13.14285714,0.168433957,2.71621705,58.57307692,0.043922084,31.42857143,0.068897982,0.559959293,1.336066033,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,E2,Mevastatin,2.217779776,2.456,0.064355795,59.06433333,1.788,50.94042857,15,12,18,11.72222222,0.27837963,1.965087282,50.23529412,0.077278455,32.83333333,0.068626286,0.748137164,1.346443695,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,E3,Mevastatin,1.627967554,3.083076923,0.035831757,71.00153846,0.510076923,31.91792308,13,12,35,13.14285714,0.25634529,12.23298948,24.775,0.112041938,67.08571429,0.21934349,0.543113619,1.312789405,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,E4,Mevastatin,1.118998879,1.23,0.152992258,5.969,0.3845,22.93,2,1,0,NA,NA,NA,NA,NA,NA,-0.000315728,0.201966768,0.557200441,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,E5,Mevastatin,7.555179373,6.24,0.12498732,82.713,7.382,2.11,1,1,0,NA,NA,NA,NA,NA,NA,-0.001193158,1.008999898,2.638167268,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,E8,Mevastatin,1.280133979,3.105,0.064973652,39.28883333,0.652916667,43.03036364,12,10,39,8.512820513,0.121189967,5.725490196,21.88684211,0.074350112,20.58974359,0.080354171,0.706140125,1.04009587,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F1,Sodium Orthovanadate,0.628675928,1.2,0.057415122,30.49783333,0.384333333,41.4744,6,5,9,6.777777778,0.157407407,3.493699885,104.1625,0.025679801,13.55555556,0.045750103,0.768838897,0.976592663,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F2,Sodium Orthovanadate,1.012605439,1.4175,0.070028664,51.71825,0.85125,45.24857143,8,6,19,6.789473684,0.187609649,7.492521077,42.58888889,0.064540285,29,0.053931556,0.724749654,1.21179537,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F3,Sodium Orthovanadate,1.442090813,2.907272727,0.059982376,51.90081818,0.900363636,43.354,11,10,11,12,0.231230159,3.249671576,68.31,0.096267411,42.72727273,0.074027462,0.780822493,1.086947299,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F4,Sodium Orthovanadate,1.304613233,2.766,0.090550467,35.5131,0.7131,76.91922222,10,8,12,9,0.148300265,3.067692048,80.75909091,0.041012171,30.25,0.042826647,0.640332749,1.021162401,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F5,Sodium Orthovanadate,1.359056667,2.593333333,0.084484912,32.52433333,0.837,63.084625,9,6,8,9.5,0.135334821,2.005395683,111.1714286,0.032379545,27.875,0.024122987,1.006772977,1.660172492,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F6,Sodium Orthovanadate,0.814147976,1.697142857,0.091147695,33.53414286,0.587142857,34.50533333,7,6,7,7.428571429,0.118526077,2.617000955,105.0916667,0.03240002,19.57142857,0.044362484,1.026824527,1.347394031,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F7,Sodium Orthovanadate,2.030099351,4.14,0.161361994,17.00533333,0.536166667,7.755333333,6,3,0,NA,NA,NA,NA,NA,NA,4.05E-05,0.757772447,1.595456052,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,9,F8,Sodium Orthovanadate,1.219957023,2.815714286,0.062267084,53.94657143,0.830785714,31.11035714,14,13,141,9.24822695,0.10059062,14.8907368,6.375714286,0.068454966,16.38297872,0.129752369,0.550087071,0.804123642,ON_20140212_MW1007-27_DIV09_001.h5,,
20140212,MW1007-27,12,A1,Acetaminophen,1.767672776,3.44,0.034555196,79.64626667,0.456666667,34.1828,15,13,70,15.37142857,0.110093787,27.05426357,13.6326087,0.090335001,99.71428571,0.383692358,0.268840789,1.318268114,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,A2,Acetaminophen,1.034904286,2.556,0.037504032,72.20553333,0.412,26.15971429,15,13,56,15.375,0.071839497,32.92739427,17,0.020005618,88.83928571,0.374484545,0.297988067,1.174847949,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,A3,Acetaminophen,1.438570371,2.357142857,0.026250265,80.55107143,0.464071429,25.84130769,14,13,45,15.04444444,0.081704878,19.87182748,21.5,0.054940251,86.82222222,0.350431708,0.293821576,0.951391103,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,A4,Acetaminophen,1.101429559,2.02875,0.042670334,59.77475,0.389375,42.47421429,16,12,57,15.75438596,0.077372136,27.84233577,16.82589286,0.018750512,83.64912281,0.407980814,0.166505447,1.059336398,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,A6,Acetaminophen,1.733151669,3.7425,0.03401955,89.7831875,0.4684375,15.937125,16,16,64,15.984375,0.19982233,22.90793038,14.9468254,0.148782963,96.453125,0.39300444,0.200094863,0.804718204,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,A7,Acetaminophen,0.847184243,2.57625,0.044878439,81.9730625,0.4575625,30.031125,16,16,51,15.96078431,0.078225118,32.01488005,18.345,0.032208842,82.68627451,0.461159336,0.191759155,0.649964961,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,A8,Acetaminophen,0.61555709,2.12,0.049961418,47.17983333,0.290333333,68.82266667,12,7,87,11.26436782,0.068987728,45.22724133,10.89011628,0.018862855,37.63218391,0.349493931,0.267773021,0.984188241,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B1,Bisindolymaleimide 1,1.716562157,3.788,0.033122782,75.2228,0.374266667,22.80953846,15,12,80,15.425,0.132886517,24.67889908,11.9164557,0.124709772,77.3375,0.360160427,0.195347585,1.058665748,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B2,Bisindolymaleimide 1,2.04168058,3.9225,0.037323793,61.2441875,0.3475625,41.03228571,16,12,107,15.81308411,0.07954307,29.57724294,8.976886792,0.019470219,87.74766355,0.441317647,0.277276315,1.132287469,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B3,Bisindolymaleimide 1,2.572489231,6.7425,0.026585256,77.6155,0.3051875,15.6201875,16,15,142,15.8943662,0.284951938,30.84731355,6.753546099,0.108742928,86.88732394,0.394240664,0.111095116,0.734152294,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B4,Bisindolymaleimide 1,1.931955685,3.8625,0.027592993,80.2684375,0.3693125,77.064,16,14,75,15.92,0.298738944,27.08236234,12.42162162,0.154552659,108.4666667,0.415733618,0.236450828,0.714130956,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B5,Bisindolymaleimide 1,1.996208422,5.29125,0.027367787,66.7814375,0.2788125,56.8848,16,12,128,15.96875,0.092272489,40.93179109,7.424015748,0.044428538,99.25,0.459925916,0.110584278,0.757260918,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B6,Bisindolymaleimide 1,0.382347348,1.625454545,0.026537789,17.96609091,0.060181818,59.36725,11,2,57,7.842105263,0.086262705,14.27193828,17.03928571,0.021707149,10.38596491,0.087396956,0.403906082,1.599449556,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,B8,Bisindolymaleimide 1,1.401871672,3.208,0.034561529,69.30386667,0.3862,22.54815385,15,12,74,14.97297297,0.112262895,31.18821572,12.91438356,0.081696245,86.12162162,0.439628344,0.178854768,0.728683398,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C1,Domoic Acid,1.942340745,4.208,0.03521313,85.75673333,0.4192,26.77386667,15,14,80,15.3625,0.175536012,25.31654499,12.03734177,0.130156161,89.725,0.407128623,0.297810652,0.844958701,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C2,Domoic Acid,1.822037838,3.825,0.031993678,83.585375,0.3970625,19.5769375,16,16,73,15.93150685,0.207030236,24.77673056,13.08402778,0.142006165,96.15068493,0.433550743,0.154575103,1.170109153,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C3,Domoic Acid,1.072225329,2.52,0.029509439,82.5052,0.4226,38.08364286,15,13,51,14.70588235,0.252392826,29.35873665,18.682,0.137832446,90.03921569,0.378877758,0.405248626,0.780268817,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C4,Domoic Acid,1.989455131,3.86625,0.027086223,84.6200625,0.3796875,18.99546667,16,15,75,16,0.301263542,24.64114833,12.73648649,0.058691139,101.6266667,0.475337072,0.195943134,0.792618446,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C5,Domoic Acid,2.235532182,4.7475,0.028026123,67.5433125,0.28725,25.38446667,16,13,112,15.94642857,0.173354334,30.92237758,8.622072072,0.070198349,95.96428571,0.430014828,0.200866705,1.13410948,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C6,Domoic Acid,0.299202938,0.015,0.05782,0.202,0.05775,NA,4,0,0,NA,NA,NA,NA,NA,NA,0.108414174,1.107271391,0.944146006,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C7,Domoic Acid,1.571737301,2.664,0.032877802,34.0666,0.206133333,99.78833333,15,8,125,14.944,0.078438697,33.99773203,7.660887097,0.01890655,62.36,0.437618969,0.175835336,1.449382007,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,C8,Domoic Acid,0.948187745,2.408,0.035453246,44.02386667,0.2604,63.20685714,15,10,84,15.32142857,0.083814616,48.86568239,11.54277108,0.031463357,80.77380952,0.478382895,0.129938815,0.651125401,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,D1,Loperamide,2.720937281,4.88,0.035358284,75.26013333,0.433933333,17.62353846,15,12,94,15.29787234,0.281006367,19.00302115,10.16666667,0.174915892,80.29787234,0.378875634,0.156888577,1.158251962,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,D2,Loperamide,2.064594602,4.232,0.025454051,79.87873333,0.335933333,15.92957143,15,13,85,15.55294118,0.334601433,26.71087533,11.26130952,0.100246033,94.77647059,0.417672173,0.193778586,0.892514644,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,D3,Loperamide,1.22885022,3.34,0.028414585,77.04406667,0.319066667,30.23821429,15,13,70,15.07142857,0.148874544,30.00334672,13.72391304,0.123621567,76.84285714,0.389702387,0.243112423,0.88423442,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,D4,Loperamide,0.860626507,3.8925,0.025770827,60.356875,0.1640625,18.08757143,16,14,137,14.70072993,0.081102884,63.85920335,6.955882353,0.016019484,62.37226277,0.54120872,0.118777321,0.80396142,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,D8,Loperamide,1.518718609,3.675,0.033668453,69.7573125,0.3228125,17.386,16,14,85,15.71764706,0.080013447,33.97704654,11.23928571,0.039624289,94.38823529,0.408602959,0.168509149,1.017274497,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,E1,Mevastatin,2.122655751,4.0575,0.030670293,59.6264375,0.321375,72.4739375,16,11,107,15.94392523,0.095377283,28.58528013,8.850943396,0.071551419,88.1682243,0.402366715,0.236529569,0.809227328,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,E2,Mevastatin,1.566634815,2.5875,0.048988347,66.2039375,0.5244375,49.70106667,16,13,60,15.9,0.102777535,21.94350932,16.1279661,0.074210761,89.08333333,0.335146715,0.274191989,1.122625114,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,E3,Mevastatin,2.478200429,3.255,0.018175629,84.7875625,0.5289375,16.568,16,15,58,15.98275862,0.600176885,17.99070878,16.35614035,0.067834998,119.5172414,0.409808663,0.312357993,0.885177058,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,E4,Mevastatin,5.084649065,19.44,0.041291112,80.27,0.442,2.69,2,2,0,NA,NA,NA,NA,NA,NA,0.062443213,0.203303231,0.730762868,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,E5,Mevastatin,3.024788198,1.48,0.104916553,65.69766667,10.475,32.91633333,3,3,0,NA,NA,NA,NA,NA,NA,0.002136486,1.131821958,2.979179106,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,E8,Mevastatin,1.572873569,3.70875,0.02990354,65.957875,0.2810625,28.65566667,16,13,91,15.83516484,0.087399338,39.52974852,10.58611111,0.034017303,106.2307692,0.462041699,0.206667898,0.948055537,ON_20140212_MW1007-27_DIV12_002.h5,,
